trade_id,ticker,direction,entry_time,entry_price,exit_time,exit_price,shares,position_value,gross_pnl,commission,slippage,net_pnl,return_pct,exit_reason,duration_bars,entry_z_score,exit_z_score
12,NVDA,-1,2024-09-23 11:49:00-04:00,116.06758184,2024-09-23 12:28:00-04:00,115.608117,172,19967.6176,86.99760000000134,1.204,7.969647519999683,77.82395248000167,0.0038975081574079053,TAKE_PROFIT,39,2.6913801218339484,-0.1370862942068608
13,NVDA,1,2024-09-24 10:46:00-04:00,115.76314799999999,2024-09-24 11:22:00-04:00,116.9371079,172,19907.28,209.92600000000022,1.204,8.0048971999978,200.7171028000024,0.010082598064627735,TAKE_PROFIT,36,-2.2163694364291375,0.5873707409094587
14,NVDA,-1,2024-09-24 11:43:00-04:00,119.39111700000001,2024-09-24 14:39:00-04:00,121.259247,167,19942.305,-303.93999999999886,1.169,8.037710000000075,-313.1467099999989,-0.01570263367248665,TAKE_PROFIT,176,2.812236305006408,0.20746397387740706
15,NVDA,1,2024-09-24 15:14:00-04:00,120.9181788,2024-09-24 15:52:00-04:00,121.07578,165,19947.510000000002,33.98999999999816,1.155,7.985802000000177,24.849197999997983,0.0012457293165912928,TAKE_PROFIT,38,-2.4581823476981817,0.23684025395118907
16,NVDA,1,2024-09-26 10:55:00-04:00,123.68463197999999,2024-09-26 11:43:00-04:00,123.71525199999999,161,19909.243899999998,12.89610000000026,1.127,7.9662767800001575,3.8028232200001018,0.00019100791768391075,TAKE_PROFIT,48,-2.9429156106459016,0.15958281010767938
17,NVDA,-1,2024-09-26 15:28:00-04:00,124.35112480000001,2024-09-26 15:41:00-04:00,123.954786,160,19900.16,71.35999999999967,1.12,7.945791999998164,62.294208000001504,0.003130337042516317,TAKE_PROFIT,13,2.8386654676980108,-0.23511772977467196
18,NVDA,1,2024-09-27 13:02:00-04:00,120.93488214,2024-09-27 13:37:00-04:00,120.29673584000001,165,19950.2655,-97.33350000000002,1.155,7.960639499998052,-106.44913949999807,-0.00533572545688668,TAKE_PROFIT,35,-2.851111533278319,0.14304612107180678
19,NVDA,-1,2024-09-30 14:14:00-04:00,120.32593,2024-09-30 14:38:00-04:00,119.83376195999999,166,19978.1,89.67319999999978,1.162,7.973305359998136,80.53789464000164,0.004031309015371914,TAKE_PROFIT,24,3.062941742804341,-0.07189624078042751
20,NVDA,1,2024-10-02 13:52:00-04:00,118.44818489999999,2024-10-02 14:20:00-04:00,118.70245476000001,168,19895.316,50.68560000000184,1.176,7.968263519998118,41.54133648000372,0.0020879958116776696,TAKE_PROFIT,28,-3.102124666044426,1.0296007373537088
21,NVDA,-1,2024-10-04 09:59:00-04:00,123.15906326000001,2024-10-04 10:52:00-04:00,123.364668,162,19955.7594,-25.32060000000027,1.1340000000000001,7.9873678799971515,-34.44196787999742,-0.001725916172350596,TAKE_PROFIT,53,2.7810811839348326,-0.6084641442333639
22,NVDA,-1,2024-10-08 13:52:00-04:00,132.348525,2024-10-08 14:05:00-04:00,132.366468,151,19988.625,5.284999999999485,1.057,7.99439299999986,-3.7663930000003756,-0.00018842681775261557,TAKE_PROFIT,13,2.4145951360699804,-0.9712122229547681
23,NVDA,-1,2024-10-09 14:30:00-04:00,132.613472,2024-10-09 15:10:00-04:00,132.251445,150,19895.999999999996,62.249999999998806,1.05,7.945949999997026,53.25405000000178,0.0026766209288300057,TAKE_PROFIT,40,3.1945821538173496,0.6370355283538072
